id,createdDate,updatedDate,version,templatesSetId,authorizationId,type,defaultDescription,profileId
1173e234-bb24-49cb-b91f-728c82ea8ed5,"2023-07-28 12:32:25.080570","2023-07-28 12:32:25.000000",2,f096e500-de1b-4c43-b5c4-6d2d0bce671a,a42edbc8-c1c1-4afc-83a9-cd75e5fcc6fe,knowledge,"Please describe the knowledge that is relevant.",a00707f4-ad71-4d3d-b0e2-dfaa6c15f954
11ba9089-15e9-4597-9262-0457f8520336,"2023-11-22 09:22:53.159211","2023-11-22 09:22:53.000000",2,3b80e9dc-fe60-4cb3-87f9-61292562ec98,6d337e8c-d109-4ce5-b612-db1a4dfd86d5,"stakeholder persona","Please describe the stakeholder persona that is relevant.",863c8f06-770d-4181-8250-baa6a377cde7
1210e564-24f4-4cb8-bca0-d924278d1903,"2024-09-10 10:04:01.062250","2024-09-10 10:04:01.000000",2,12b6e1b7-a204-425c-ad6b-dab96b0b91df,32146dc6-a094-4329-b571-fc386e0d25cd,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",20ad75a4-7fef-4be0-94d9-c3cb04981f8e
12281876-8500-476a-9948-5a8236c4d7c9,"2023-05-31 14:15:23.186194","2023-05-31 14:15:23.000000",2,7cfc5f50-c1c9-4665-b6ce-82eb9e954176,5a9f3524-0dff-41a8-9e0e-56bd2ef049dd,other,"Please describe the post that you wish to share.",c0123831-7a18-41d0-82f5-bc4372232866
12652e03-b434-47f5-983e-fde04d5111ca,"2024-02-12 09:18:38.805434","2024-02-12 09:18:39.000000",2,205ec68c-decc-4dc2-9bbc-9443273bdc84,93687f86-f45a-4af1-a534-72321a8b01a9,"related initiative","Please describe the related initiative that is relevant.",4f249870-18c9-4f60-ad1c-179e587d619e
128b2c54-31f8-4781-89e7-33633b42a862,"2024-07-26 09:40:17.774382","2024-07-26 09:40:17.000000",2,042c6131-bbe5-4360-81e3-7f677586dbbf,ed4af6c8-5830-49d5-aa91-63222e201e73,567,"567
",4f68dd96-7e80-430d-9907-6af7d2db08ff
1292ea5a-10b3-4eb0-807b-dc428db18c9e,"2023-04-06 14:52:30.613702","2023-04-06 14:52:59.000000",3,b51185b6-0583-4ffc-a0a6-dc61f246ec42,09ddeb19-16b6-4f5b-b50b-10a1900c6ed0,"Innovation pack from client - release 06-04-2023 card template test","## How do I get started?

The easiest way to get started with Alkemio is to see it in action! For that there are a couple of options:

*   [**Demo Environment**](https://demo.alkem.io/) - a non-production environment illustrating how multiple organizations / users can host Challenges on a single hub, allowing the community to be shared across all Challenges and users to find Challenges that they want to contribute to.

    *   If you are interested in having your own Challenges Space on the demo environment to try it out please reach out via <community@alkem.io>!.

*   [**Try it out locally**](https://www.github.com/alkem-io/demo) - create your own local Alkemio instance and populate it with sample data. Recommended for the more hands on :)
",51e43980-23d3-4e56-b957-bd7dd1ddb4d1
12d8ad4c-3918-45b2-bfbb-78a82381ec65,"2023-06-27 12:15:59.990988","2023-06-27 12:16:00.000000",2,5f4a4f09-9394-410f-939f-9b22543daffd,18513872-3c79-4ea8-ac63-809058cfe583,"stakeholder persona","Please describe the stakeholder persona that is relevant.",70cec9e4-2e89-484e-a0cd-4808b9f8359a
12e68e0f-0a26-480e-96d2-f65111268ffb,"2023-12-18 14:36:20.727605","2023-12-18 14:36:21.000000",2,ccbdbb91-d881-485b-9bdd-2b3e80dda2e3,9c4e9868-eab6-44bb-ae87-1761df18a536,"related initiative","Please describe the related initiative that is relevant.",86455cfa-14f8-4040-ba58-32c560a50801
13527132-4f84-49c6-af0b-6410fe588c4c,"2024-07-01 07:47:24.614819","2024-07-01 07:47:25.000000",2,fbc8f4f9-2498-45d7-a38d-5525d2249d7a,a2fe2f93-4ad4-4859-be0e-61aa6541c566,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",a92888db-28d8-4e54-9868-fa5de01b2bfe
13988f5c-278f-4974-8c92-f2674e8b998f,"2024-08-07 09:32:11.522542","2024-08-07 09:32:11.000000",2,d2b60fd9-13ea-4270-89aa-93eb7b40dfc5,f56cf351-cafb-4857-a8ab-4bf467d66a1c,"Templates june","June - Create new Post template

![](https://)
",4a32c187-db97-4055-afb6-24ce4ee995d3
13ddde50-c736-4751-9589-c6e9dbfe220f,"2023-09-28 07:13:54.950148","2023-09-28 07:13:55.000000",2,ae268252-04ff-4c23-9c20-679f1cae316d,f96f1af2-624b-4f86-b759-571f7c60eff6,idea,"Please describe the idea that is relevant.",34d35e6e-1d0e-42e0-9c22-ad50aff0f460
13e986b3-537b-4157-919b-f273a87db2d0,"2023-01-06 13:29:19.377115","2023-03-28 12:31:16.586464",2,90a83559-ebff-4d4d-b581-971ce198feb5,ba8f5304-d819-4cf3-aa75-d7e0a6a6845a,"related initiative","Please describe the related initiative that is relevant.",cda980b1-bce1-45b3-9890-2cada3c39811
1437564d-c2ee-41ca-b4d0-ccdbc263333f,"2024-08-12 14:08:05.657928","2024-08-12 14:08:06.000000",2,ea457f52-d2ab-4835-86ca-2a083ec09ffb,3bad3c63-9be2-4ea4-adb5-e981f354c265,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",8c007d7e-3a09-4573-acbf-4db1bec86896
1439415f-1788-47cb-a787-9c4cb62e068b,"2022-12-22 19:25:10.670369","2023-03-28 12:31:19.993950",2,5d43c01b-218c-49bf-ba97-9a332046eff3,674943a7-d536-42d9-932b-a0b4506acc7a,idea,"Please describe the idea that is relevant.",c95f6cb2-1328-4f70-a687-50aeda5ea909
1498616b-b21e-4c3f-b8d1-b8df6a363ffd,"2024-04-08 09:19:53.673184","2024-04-08 09:19:54.000000",2,04cafea7-5666-40b5-8014-933b31511419,4a7dada7-f4d7-4763-a07f-e06cdcaa4372,"stakeholder persona","Please describe the stakeholder persona that is relevant.",224e8217-7db5-481c-914b-1a3fc8de059b
14e6781b-4a2b-420b-8ea1-4698978b22f6,"2024-07-01 09:25:33.562306","2024-07-01 09:25:34.000000",2,5286c254-01e9-4660-9195-f2e505b53f56,402d590e-4b99-470b-a0a0-6c7a64ddc6b7,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",9cede02e-4db5-4292-894e-e0063fdb73a7
164e7dd1-600f-401d-b97e-f058f69825aa,"2024-06-04 06:46:15.369381","2024-06-04 06:46:15.000000",2,283151cd-4aa3-46ce-80da-425b56d8f406,85e0fff9-9e42-4c3f-af72-fa39724894fe,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",d4c2cedc-bb89-499c-b3cc-90e992742bcb
167c7bce-ef19-4e38-bd1a-8c5968cbed3f,"2022-08-31 09:41:07.089892","2023-03-28 12:31:18.799385",2,7b0f9fe4-3f01-450e-a3b8-2b5334e1270b,8c1e0fd2-a6d9-48a3-b13d-c3c1f05da17b,hub-release-31-08-2022,hub-release-31-08-2022,36aeb22e-1703-4307-86b5-62ca94ce785c
169b6127-03d3-4def-8ca6-80865416b2fe,"2024-06-05 09:37:09.473164","2024-06-05 09:37:10.000000",2,1720b881-7435-4a26-bfca-5016df224e61,e6266a32-b128-4c04-86be-0f9f5a573077,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",1da28d2b-2d80-40ff-87e4-6ed25d3bad0d
16cd93ea-5d99-4678-bf8c-630b4cfb2062,"2023-04-21 13:40:25.994853","2023-04-21 13:40:26.000000",2,a6791a76-4e34-4a71-9d45-049ee382a74a,acaaf972-d6ad-4455-8bda-ad14da95faa0,other,"Please describe the post that you wish to share.",58be46cf-41e7-4862-95fd-45047f8dcbe9
176c314e-75df-478f-b88b-4ffabddd6256,"2023-06-27 12:16:00.207189","2023-06-27 12:16:00.000000",2,5f4a4f09-9394-410f-939f-9b22543daffd,35fe825d-9020-471a-8d5d-0fc6d59f7082,other,"Please describe the post that you wish to share.",801461ae-c2e2-4ea6-bc7a-56e9f63cace4
17870a82-3776-4516-a997-f219c7d22850,"2023-02-21 08:33:12.851527","2023-03-28 12:31:19.207536",2,d22f15d8-ae29-4189-8c73-2a95327332ef,2e4a7443-ab17-4f43-9045-968ad688174e,"related initiative","Please describe the related initiative that is relevant.",ee7c5439-8971-4cdc-965e-dc7b64358146
17d3cfe0-d807-4224-9d20-c2563668245b,"2024-07-19 10:25:51.042414","2024-07-19 10:25:52.000000",2,59228659-b40b-43e6-9984-b2a5e95ce26e,0d1441c5-2686-4db6-9b41-50de5b9ceda2,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",46238eb1-5117-4663-a9aa-713293b86419
18dce48f-bc81-4019-a01b-4052c9d0c79d,"2024-07-05 08:31:14.209991","2024-07-05 08:31:15.000000",2,80bae371-c154-4193-9ab2-f6fbc0e12d35,2109ec57-5e3d-4900-9ee1-8d34cdef0ca0,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",62224e72-adc3-4687-88b1-76e746eb8a1a
1901498d-a750-4339-835d-e52cf1f30adb,"2024-06-03 11:36:12.494239","2024-06-03 11:36:13.000000",2,93b7024b-821f-4dbc-83b8-97448cb6911b,9b741ae7-8458-4f60-8687-60892d34d642,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",cdd13c1c-67f9-4501-9564-2fe3d9f1c05a
19044a19-896f-4a95-84db-de2fcda51a19,"2023-08-04 11:27:05.049586","2023-08-04 11:27:05.000000",2,57f54133-2923-4982-94b3-ab6531834bfb,895b7156-0451-4221-88f1-5e2d0b634044,idea,"Please describe the idea that is relevant.",252dabb2-a69c-4e28-809d-ed19bc0e62a0
191797ed-b0ef-437a-8b65-edcb6c551cb2,"2024-06-04 06:46:15.107411","2024-06-04 06:46:15.000000",2,283151cd-4aa3-46ce-80da-425b56d8f406,dcb08e06-bff0-43d1-be96-748372b0fcff,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",9bf95005-fce9-46bc-9b0e-b6f15b719045
192ab9cd-6b31-4284-b851-681c999f299c,"2023-08-31 08:04:18.931463","2023-08-31 08:04:19.000000",2,582d22ab-0be9-4628-a2a7-1899f9f15a42,dcb6b51f-9aa6-4434-91c5-45b0b1fe6474,"stakeholder persona","Please describe the stakeholder persona that is relevant.",de6b3313-3763-41dd-a23e-a807ba0a7bf1
198c5695-5bfe-43d8-83a8-d2b5f6ab4b5e,"2024-08-12 09:43:11.250474","2024-08-12 09:43:11.000000",2,7c48f736-0478-4e3d-8369-c237e58d71ba,bd0d62f9-126a-47bb-9e6b-202fa25bb7df,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",d8873695-07b6-421b-8a7b-3bc5b6c8f29c
19f49154-b035-484d-b80f-7e92482ffcc6,"2024-05-30 10:49:09.097118","2024-05-30 10:49:09.000000",2,f4e77859-c49e-410d-9f3f-9d85baef17c3,d7626ba1-fa28-4baa-ad89-09834e6cda23,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",855402fa-347d-4b01-88b0-6cab618e185f
1a7a32c5-cd53-4012-aca1-77374785c83e,"2023-07-19 11:26:36.504242","2023-07-19 11:26:36.000000",2,1e9f8a49-daa4-4634-b664-24735c5e7f91,ba2963c3-94ac-47f9-8e48-dcf77f5cfd39,other,"Please describe the post that you wish to share.",4b3028e9-a2be-4e05-8df2-8a3100ce9770
1ab17093-0642-4ddd-845a-3b5a7d542e35,"2023-01-11 14:47:38.170243","2023-03-28 12:31:17.816367",2,9d6917ad-bb9c-4a87-ac25-3baedfad6d54,5f14b484-f0c6-4bac-9ec5-a268308b4ae6,other,"Please describe the aspect that you wish to share.",ea911821-689c-4bd6-bb05-19936a1140b6
1b3bd117-319d-48a5-8370-4eea28f4267e,"2024-06-06 07:50:36.501947","2024-06-06 07:50:37.000000",2,9d476b3b-a822-4395-bee2-15513cb90a88,16a4386b-1626-486a-bf5b-f11f0dbc7535,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",15d9b359-c45a-4c51-b298-6fc1eba8f6aa
1b3c172b-439c-46ec-8f27-752e22b68bad,"2023-05-11 11:38:29.554182","2023-05-11 11:38:30.000000",2,7e49c130-bc4b-425e-8655-24f1f9a4772e,a03c3eec-fbec-4329-a5e4-2b1c2a332e1d,knowledge,"Please describe the knowledge that is relevant.",b6fff096-0cf8-4ee3-95c9-a19a9a8524d8
1b98ecf1-318d-49f2-a072-4878c342ef14,"2024-08-28 15:20:12.162893","2024-08-28 15:20:12.000000",2,f5a3b36a-c6ed-4cb5-a121-2c43457b4edb,b8f5a512-fbc7-4148-b2dc-3e147937051b,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",26b0e5a4-22cf-4801-8a21-9a4b19b9b930
1bdd306c-b045-4fa5-bc7f-0cf014458a1e,"2023-05-17 15:46:04.989022","2023-05-17 15:46:05.000000",2,ce6dc328-3f85-448d-baa7-17aa562b76d8,b6a0b6fb-4488-44ca-80d3-836ec67d0488,idea,"Please describe the idea that is relevant.",32cd2873-d32e-4d79-a65d-34cf014e85c6
